Trace started at 2026-09-03:18:53:59.824
18:54:22.549 Read COM16: 25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (%......%...'...)
18:54:22.549 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:22.565 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:22.663 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:22.677 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00 (....%......%......)
18:54:22.693 Read COM16: FD (.)
18:54:22.693 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:22.709 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:22.796 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:22.805 Read COM16: FE-FE-88-00-0F-FD-FE-FE (........)
18:54:22.821 Read COM16: 00-88-0F-00-FD (.....)
18:54:22.821 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:22.836 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:22.836 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:22.853 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:22.930 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:22.932 Read COM16: FE-FE-88 (...)
18:54:22.949 Read COM16: 00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (.%......%...'...)
18:54:22.949 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:22.965 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:23.063 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:23.077 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:23.093 Read COM16: 00-FD (..)
18:54:23.093 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:23.108 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00 (....&......&..)
18:54:23.108 Read COM16: 00-01-FD (...)
18:54:23.196 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:23.204 Read COM16: FE-FE-88-00-0F-FD-FE (.......)
18:54:23.221 Read COM16: FE-00-88-0F-00-FD (......)
18:54:23.221 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:23.236 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:23.236 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:23.253 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:23.330 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:23.333 Read COM16: FE-FE-88 (...)
18:54:23.348 Read COM16: 00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (.%......%...'...)
18:54:23.348 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:23.364 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:23.463 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:23.476 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07 (....%......%.....)
18:54:23.493 Read COM16: 00-FD (..)
18:54:23.493 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:23.509 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:23.597 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:23.604 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:23.620 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:23.620 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:23.637 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:23.637 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:23.653 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:23.730 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:23.732 Read COM16: FE (.)
18:54:23.748 Read COM16: FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (...%......%...'...)
18:54:23.749 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:23.764 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01 (....&......&..)
18:54:23.764 Read COM16: 00-01-FD (...)
18:54:23.864 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:23.876 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96 (....%......%...)
18:54:23.892 Read COM16: 04-07-00-FD (....)
18:54:23.892 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:23.908 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:23.998 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:24.004 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:24.020 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:24.020 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:24.036 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:24.036 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:24.052 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:24.131 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:24.148 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27 (....%......%...')
18:54:24.148 Read COM16: 14-00-FD (...)
18:54:24.148 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:24.164 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:24.265 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:24.276 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00 (....%......%.)
18:54:24.292 Read COM16: 00-96-04-07-00-FD (......)
18:54:24.292 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:24.308 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:24.398 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:24.404 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:24.420 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:24.420 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:24.436 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:24.436 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:24.452 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:24.531 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:24.548 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (....%......%...'...)
18:54:24.548 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:24.564 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:24.664 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:24.676 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00 (....%......%..)
18:54:24.692 Read COM16: 96-04-07-00-FD (.....)
18:54:24.692 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:24.708 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:24.798 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:24.804 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:24.820 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:24.820 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:24.836 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:24.836 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:24.851 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:24.932 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:24.948 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:24.948 Read COM16: 00-FD (..)
18:54:24.948 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:24.963 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00 (....&......&...)
18:54:24.963 Read COM16: 01-FD (..)
18:54:25.065 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:25.075 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88 (....%......)
18:54:25.092 Read COM16: 25-00-00-96-04-07-00-FD (%.......)
18:54:25.092 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:25.108 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:25.199 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:25.203 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:25.219 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:25.219 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:25.235 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:25.235 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:25.251 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00 (....!......!....)
18:54:25.251 Read COM16: FD (.)
18:54:25.333 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:25.348 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14-00-FD (....%......%...'...)
18:54:25.348 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:25.363 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:25.466 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:25.475 Read COM16: FE-FE-88-00-25-01-FD-FE-FE (....%....)
18:54:25.491 Read COM16: 00-88-25-00-00-96-04-07-00-FD (..%.......)
18:54:25.491 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:25.508 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:25.599 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:25.604 Read COM16: FE-FE-88-00-0F-FD (......)
18:54:25.619 Read COM16: FE-FE-00-88-0F-00-FD (.......)
18:54:25.619 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:25.635 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:25.635 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:25.651 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00 (....!......!....)
18:54:25.651 Read COM16: FD (.)
18:54:25.733 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:25.747 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:25.748 Read COM16: 00-FD (..)
18:54:25.748 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:25.763 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26 (....&......&)
18:54:25.763 Read COM16: 00-01-00-01-FD (.....)
18:54:25.867 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:25.875 Read COM16: FE-FE-88-00-25-01-FD-FE (....%...)
18:54:25.891 Read COM16: FE-00-88-25-00-00-96-04-07-00-FD (...%.......)
18:54:25.891 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:25.907 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:26.001 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:26.003 Read COM16: FE-FE-88 (...)
18:54:26.019 Read COM16: 00-0F-FD-FE-FE-00-88-0F-00-FD (..........)
18:54:26.019 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:26.035 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:26.035 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:26.051 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21 (....!......!)
18:54:26.051 Read COM16: 00-00-00-00-FD (.....)
18:54:26.134 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:26.147 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:26.163 Read COM16: 00-FD (..)
18:54:26.163 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:26.179 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:26.267 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:26.275 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:26.291 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:26.291 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:26.307 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00 (....&......&..)
18:54:26.307 Read COM16: 00-01-FD (...)
18:54:26.400 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:26.403 Read COM16: FE-FE-88-00 (....)
18:54:26.419 Read COM16: 0F-FD-FE-FE-00-88-0F-00-FD (.........)
18:54:26.419 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:26.434 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00 (....!......!..)
18:54:26.434 Read COM16: FD (.)
18:54:26.435 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:26.450 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:26.534 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:26.547 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10-00-27-14 (....%......%...'.)
18:54:26.562 Read COM16: 00-FD (..)
18:54:26.562 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:26.579 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:26.668 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:26.675 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:26.691 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:26.691 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:26.707 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:26.801 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:26.802 Read COM16: FE (.)
18:54:26.819 Read COM16: FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (............)
18:54:26.819 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:26.835 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:26.835 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:26.851 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00 (....!.....)
18:54:26.851 Read COM16: 88-21-00-00-00-00-FD (.!.....)
18:54:26.935 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:26.946 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88-25-00-10 (....%......%..)
18:54:26.962 Read COM16: 00-27-14-00-FD (.'...)
18:54:26.962 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:26.979 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:27.069 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:27.074 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:27.090 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:27.090 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:27.107 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:27.203 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:27.218 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:27.218 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:27.235 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:27.235 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:27.251 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:27.336 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:27.347 Read COM16: FE-FE-88-00-25-00-FD-FE-FE-00-88 (....%......)
18:54:27.363 Read COM16: 25-00-10-00-27-14-00-FD (%...'...)
18:54:27.363 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:27.378 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:27.469 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:27.474 Read COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:27.490 Read COM16: FE-FE-00-88-25-00-00-96-04-07-00-FD (....%.......)
18:54:27.490 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:27.506 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:27.604 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:27.619 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:27.619 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:27.634 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21 (....!......!)
18:54:27.634 Read COM16: 01-00-FD (...)
18:54:27.634 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:27.650 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:27.737 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:27.746 Read COM16: FE-FE-88-00-25-00-FD-FE-FE (....%....)
18:54:27.762 Read COM16: 00-88-25-00-10-00-27-14-00-FD (..%...'...)
18:54:27.762 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:27.778 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:27.870 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:27.874 Read COM16: FE-FE-88-00-25 (....%)
18:54:27.890 Read COM16: 01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (......%.......)
18:54:27.890 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:27.906 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:28.004 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:28.018 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:28.018 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:28.034 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:28.034 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:28.050 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:28.138 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:28.146 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:28.162 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:28.162 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:28.178 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:28.271 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:28.274 Read COM16: FE-FE-88-00 (....)
18:54:28.290 Read COM16: 25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (%......%.......)
18:54:28.290 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:28.306 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:28.404 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:28.418 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:28.418 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:28.434 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00 (....!......!..)
18:54:28.434 Read COM16: FD (.)
18:54:28.434 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:28.450 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:28.537 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:28.546 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:28.562 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:28.562 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:28.577 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:28.671 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:28.674 Read COM16: FE-FE-88-00 (....)
18:54:28.689 Read COM16: 25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (%......%.......)
18:54:28.690 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:28.706 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01 (....&......&....)
18:54:28.706 Read COM16: FD (.)
18:54:28.804 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:28.818 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:28.818 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:28.833 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:28.834 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:28.850 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:28.937 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:28.945 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:28.962 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:28.962 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:28.978 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:29.071 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:29.073 Read COM16: FE-FE (..)
18:54:29.089 Read COM16: 88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (..%......%.......)
18:54:29.089 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:29.105 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:29.204 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:29.217 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:29.217 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:29.234 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:29.234 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:29.249 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:29.338 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:29.346 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:29.361 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:29.362 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:29.377 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01 (....&......&....)
18:54:29.377 Read COM16: FD (.)
18:54:29.471 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:29.473 Read COM16: FE (.)
18:54:29.489 Read COM16: FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (...%......%.......)
18:54:29.489 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:29.505 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:29.605 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:29.617 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00-FD (.............)
18:54:29.617 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:29.633 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21-01-00-FD (....!......!...)
18:54:29.633 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:29.649 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:29.738 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:29.746 Read COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:29.761 Read COM16: FE-FE-00-88-25-00-10-00-27-14-00-FD (....%...'...)
18:54:29.761 Write COM16: FE-FE-88-00-26-00-FD (....&..)
18:54:29.777 Read COM16: FE-FE-88-00-26-00-FD-FE-FE-00-88-26-00-01-00-01-FD (....&......&.....)
18:54:29.872 Write COM16: FE-FE-88-00-25-01-FD (....%..)
18:54:29.889 Read COM16: FE-FE-88-00-25-01-FD-FE-FE-00-88-25-00-00-96-04-07-00-FD (....%......%.......)
18:54:29.889 Write COM16: FE-FE-88-00-26-01-FD (....&..)
18:54:29.905 Read COM16: FE-FE-88-00-26-01-FD-FE-FE-00-88-26-00-00-00-01-FD (....&......&.....)
18:54:30.006 Write COM16: FE-FE-88-00-0F-FD (......)
18:54:30.016 Read COM16: FE-FE-88-00-0F-FD-FE-FE-00-88-0F-00 (............)
18:54:30.033 Read COM16: FD (.)
18:54:30.033 Write COM16: FE-FE-88-00-21-01-FD (....!..)
18:54:30.048 Read COM16: FE-FE-88-00-21-01-FD-FE-FE-00-88-21 (....!......!)
18:54:30.049 Read COM16: 01-00-FD (...)
18:54:30.049 Write COM16: FE-FE-88-00-21-00-FD (....!..)
18:54:30.064 Read COM16: FE-FE-88-00-21-00-FD-FE-FE-00-88-21-00-00-00-00-FD (....!......!.....)
18:54:30.140 Write COM16: FE-FE-88-00-25-00-FD (....%..)
18:54:30.144 Read COM16: FE-FE-88-00-25-00-FD (....%..)
